,Tweet_id,Retweet_id,text,misinformation,Retweet_time,Tweet_count,Tweet_count_by_id,Hourly
10754,544517264054423552,544517958807355393,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:52+00:00,10235,189,15
10751,544517264054423552,544517956361662464,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:52+00:00,10236,190,15
10841,544517264054423552,544517963488169985,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:53+00:00,10237,191,15
10839,544517264054423552,544517971754770435,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:55+00:00,10238,192,15
10758,544517264054423552,544517969939034112,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:55+00:00,10239,193,15
10980,544517264054423552,544517975681007616,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:56+00:00,10240,194,15
10760,544517264054423552,544517980248219648,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:57+00:00,10241,195,15
10834,544517264054423552,544517984421969921,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:58+00:00,10242,196,15
10838,544517264054423552,544517982588645376,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:58+00:00,10243,197,15
10750,544517264054423552,544517987894439937,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:59+00:00,10244,198,15
10977,544517264054423552,544517987621818368,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:59+00:00,10245,199,15
10835,544517264054423552,544517989014327297,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:42:59+00:00,10246,200,15
10978,544517264054423552,544518000397651968,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:02+00:00,10247,201,15
10128,544514564407427072,544518007197032449,"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege",0,2014-12-15 15:43:04+00:00,10248,94,15
10836,544517264054423552,544518018081234944,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:06+00:00,10249,202,15
10757,544517264054423552,544518019222110210,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:07+00:00,10250,203,15
10913,544517264054423552,544518019850829824,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:07+00:00,10251,204,15
10910,544517264054423552,544518028054917121,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:09+00:00,10252,205,15
10979,544517264054423552,544518028772515840,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:09+00:00,10253,206,15
10311,544514570367168512,544518031905284096,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:10+00:00,10254,183,15
10756,544517264054423552,544518033545244672,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:10+00:00,10255,207,15
10911,544517264054423552,544518035361394688,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:10+00:00,10256,208,15
10840,544517264054423552,544518043171168256,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:12+00:00,10257,209,15
10759,544517264054423552,544518045478047744,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:13+00:00,10258,210,15
10842,544517264054423552,544518051258187776,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:14+00:00,10259,211,15
10914,544517264054423552,544518051576942592,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:14+00:00,10260,212,15
10915,544517264054423552,544518059927425024,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:16+00:00,10261,213,15
10843,544517264054423552,544518060946649088,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:17+00:00,10262,214,15
9818,544512910538838016,544518067641151488,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",0,2014-12-15 15:43:18+00:00,10263,104,15
10982,544517264054423552,544518071529254912,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:19+00:00,10264,215,15
10304,544514570367168512,544518075068854272,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:20+00:00,10265,184,15
10764,544517264054423552,544518078206185472,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:21+00:00,10266,216,15
10761,544517264054423552,544518078076555264,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:21+00:00,10267,217,15
9531,544512664769396736,544518083516198913,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:43:22+00:00,10268,206,15
10846,544517264054423552,544518090391035904,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:24+00:00,10269,218,15
9763,544512676643500033,544518093385764864,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,0,2014-12-15 15:43:24+00:00,10270,119,15
10919,544517264054423552,544518092273893376,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:24+00:00,10271,219,15
10983,544517264054423552,544518098087190528,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:25+00:00,10272,220,15
9604,544512664769396736,544518097206407168,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:43:25+00:00,10273,207,15
10333,544514570367168512,544518099077050368,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:26+00:00,10274,185,15
10844,544517264054423552,544518102076387332,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:26+00:00,10275,221,15
10496,544515538383564801,544518101673324545,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ",0,2014-12-15 15:43:26+00:00,10276,46,15
10916,544517264054423552,544518106274869249,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:27+00:00,10277,222,15
10763,544517264054423552,544518114759958530,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:29+00:00,10278,223,15
9790,544512676643500033,544518116382740481,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,0,2014-12-15 15:43:30+00:00,10279,120,15
10762,544517264054423552,544518120988106752,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:31+00:00,10280,224,15
10318,544514570367168512,544518123701805056,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:32+00:00,10281,186,15
10917,544517264054423552,544518125186584576,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:32+00:00,10282,225,15
10984,544517264054423552,544518128726601728,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:33+00:00,10283,226,15
10918,544517264054423552,544518133344526337,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:34+00:00,10284,227,15
9639,544512664769396736,544518133479129088,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:43:34+00:00,10285,208,15
10312,544514570367168512,544518139107495936,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:35+00:00,10286,187,15
10985,544517264054423552,544518139846082563,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:35+00:00,10287,228,15
10845,544517264054423552,544518142899539968,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:36+00:00,10288,229,15
10100,544514564407427072,544518141686972416,"Police seem relaxed, suggesting all hostages are out and gunman no longer a threat http://t.co/xheuclMCmj #sydneysiege",0,2014-12-15 15:43:36+00:00,10289,95,15
9881,544512910538838016,544518148570230784,"UPDATE: Hostages fleeing #Sydney cafe held by Iranian gunman as explosions, gunshots are heard: http://t.co/WrPVZSJHlX",0,2014-12-15 15:43:37+00:00,10290,105,15
10920,544517264054423552,544518146691190784,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:37+00:00,10291,230,15
10765,544517264054423552,544518147559026688,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:37+00:00,10292,231,15
10847,544517264054423552,544518146334670848,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:37+00:00,10293,232,15
10921,544517264054423552,544518150524370944,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:38+00:00,10294,233,15
10766,544517264054423552,544518149731663872,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:38+00:00,10295,234,15
10848,544517264054423552,544518157025947650,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:39+00:00,10296,235,15
10767,544517264054423552,544518157008769024,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:39+00:00,10297,236,15
9629,544512664769396736,544518157009178624,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:43:39+00:00,10298,209,15
10768,544517264054423552,544518165292912640,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:41+00:00,10299,237,15
10769,544517264054423552,544518172930764800,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:43+00:00,10300,238,15
10922,544517264054423552,544518171160367105,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:43+00:00,10301,239,15
10851,544517264054423552,544518175933485056,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:44+00:00,10302,240,15
10849,544517264054423552,544518175417577472,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:44+00:00,10303,241,15
10850,544517264054423552,544518176508502016,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:44+00:00,10304,242,15
10770,544517264054423552,544518180086235136,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:45+00:00,10305,243,15
10987,544517264054423552,544518184569561089,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:46+00:00,10306,244,15
10986,544517264054423552,544518183575912448,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:46+00:00,10307,245,15
10924,544517264054423552,544518190098046976,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:47+00:00,10308,246,15
10857,544517264054423552,544518190320332800,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:47+00:00,10309,247,15
10855,544517264054423552,544518193893875712,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:48+00:00,10310,248,15
10852,544517264054423552,544518202118512640,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:50+00:00,10311,249,15
10923,544517264054423552,544518205461782528,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:51+00:00,10312,250,15
10992,544517264054423552,544518207122317313,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:51+00:00,10313,251,15
10372,544514570367168512,544518208091217920,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:43:52+00:00,10314,188,15
9111,544510450101415936,544518217004490753,"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",0,2014-12-15 15:43:54+00:00,10315,220,15
10990,544517264054423552,544518217494847488,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:54+00:00,10316,252,15
10853,544517264054423552,544518228425187328,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:56+00:00,10317,253,15
10771,544517264054423552,544518227313709056,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:56+00:00,10318,254,15
10774,544517264054423552,544518231445094400,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:57+00:00,10319,255,15
8865,544504183341064192,544518234464993281,"Escaped #SydneySiege hostage, Elly Chen, a top student and skilled sportswoman http://t.co/cOyz8N2IMb http://t.co/48YdSm7lJB",0,2014-12-15 15:43:58+00:00,10320,100,15
10856,544517264054423552,544518240014462976,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:59+00:00,10321,256,15
10991,544517264054423552,544518240912044033,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:43:59+00:00,10322,257,15
10930,544517264054423552,544518241544962049,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:00+00:00,10323,258,15
10776,544517264054423552,544518242338107392,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:00+00:00,10324,259,15
10927,544517264054423552,544518247530262528,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:01+00:00,10325,260,15
10989,544517264054423552,544518249036402688,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:01+00:00,10326,261,15
10928,544517264054423552,544518246502633473,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:01+00:00,10327,262,15
10772,544517264054423552,544518250462474240,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:02+00:00,10328,263,15
10925,544517264054423552,544518251972411392,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:02+00:00,10329,264,15
10988,544517264054423552,544518250881482752,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:02+00:00,10330,265,15
10773,544517264054423552,544518256950644737,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:03+00:00,10331,266,15
10775,544517264054423552,544518278417494016,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:08+00:00,10332,267,15
9603,544512664769396736,544518275598938112,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:44:08+00:00,10333,210,15
10854,544517264054423552,544518277624365056,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:08+00:00,10334,268,15
10926,544517264054423552,544518281714216960,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:09+00:00,10335,269,15
10929,544517264054423552,544518286570844160,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:10+00:00,10336,270,15
10858,544517264054423552,544518284515610624,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:10+00:00,10337,271,15
10777,544517264054423552,544518290421190656,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:11+00:00,10338,272,15
10779,544517264054423552,544518306300829698,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:15+00:00,10339,273,15
10778,544517264054423552,544518304170115073,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:15+00:00,10340,274,15
10859,544517264054423552,544518307567910912,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:15+00:00,10341,275,15
10993,544517264054423552,544518311464423425,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:16+00:00,10342,276,15
10782,544517264054423552,544518309270794242,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:16+00:00,10343,277,15
10994,544517264054423552,544518313653456896,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:17+00:00,10344,278,15
9770,544512676643500033,544518317101182977,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,0,2014-12-15 15:44:18+00:00,10345,121,15
10931,544517264054423552,544518323841421313,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:19+00:00,10346,279,15
10347,544514570367168512,544518328849821697,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:44:20+00:00,10347,189,15
10935,544517264054423552,544518330837897217,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:21+00:00,10348,280,15
10937,544517264054423552,544518340945784833,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:23+00:00,10349,281,15
10932,544517264054423552,544518348311379968,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:25+00:00,10350,282,15
10860,544517264054423552,544518359023251457,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:28+00:00,10351,283,15
9113,544510450101415936,544518364777807872,"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",0,2014-12-15 15:44:29+00:00,10352,221,15
10933,544517264054423552,544518372956725248,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:31+00:00,10353,284,15
10995,544517264054423552,544518378778800128,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:32+00:00,10354,285,15
10780,544517264054423552,544518383455047680,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:33+00:00,10355,286,15
10781,544517264054423552,544518390459940864,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:35+00:00,10356,287,15
11255,544518335019229184,544518391193563136,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:35+00:00,10357,0,15
10861,544517264054423552,544518390061096963,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:35+00:00,10358,288,15
10934,544517264054423552,544518387926171648,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:35+00:00,10359,289,15
10996,544517264054423552,544518393127124992,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:36+00:00,10360,290,15
11200,544518335019229184,544518394754895872,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:36+00:00,10361,1,15
11285,544518335019229184,544518398718144512,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:37+00:00,10362,2,15
10936,544517264054423552,544518403755872256,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:38+00:00,10363,291,15
10317,544514570367168512,544518405483532288,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:44:39+00:00,10364,190,15
9983,544513524438155264,544518408146915328,"Sydney siege: police enter cafe as hostages flee the scene, gunfire heard, reports of an injured person – live http://t.co/c4xbud6a3m",0,2014-12-15 15:44:39+00:00,10365,84,15
10862,544517264054423552,544518407488823296,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:39+00:00,10366,292,15
10938,544517264054423552,544518408549969920,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:39+00:00,10367,293,15
10332,544514570367168512,544518412014075904,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:44:40+00:00,10368,191,15
10863,544517264054423552,544518410034749440,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:40+00:00,10369,294,15
10783,544517264054423552,544518417148301312,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:41+00:00,10370,295,15
11256,544518335019229184,544518420025581568,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:42+00:00,10371,3,15
10939,544517264054423552,544518425138434048,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:43+00:00,10372,296,15
10864,544517264054423552,544518424832249857,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:43+00:00,10373,297,15
10997,544517264054423552,544518426673557504,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:44+00:00,10374,298,15
10785,544517264054423552,544518427197452290,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:44+00:00,10375,299,15
10784,544517264054423552,544518433295978496,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:45+00:00,10376,300,15
10866,544517264054423552,544518433816469504,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:45+00:00,10377,301,15
10867,544517264054423552,544518434910777344,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:46+00:00,10378,302,15
9399,544512108885725184,544518442267586561,Paramedics are currently carrying out a number of hostages in #MartinPl. #SydneySiege #9News,0,2014-12-15 15:44:47+00:00,10379,135,15
9648,544512664769396736,544518445593681920,"BREAKING: Police enter #Lindt cafe, hostages flee http://t.co/iuaLgRi7jj  #sydneysiege http://t.co/hXZ8EffN3f",0,2014-12-15 15:44:48+00:00,10380,211,15
9114,544510450101415936,544518448265445376,"Several more hostages flee from cafe under siege in Sydney, local media say http://t.co/YjuafDPNEY",0,2014-12-15 15:44:49+00:00,10381,222,15
10946,544517264054423552,544518447489511424,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:49+00:00,10382,303,15
10865,544517264054423552,544518447887970306,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:49+00:00,10383,304,15
11199,544518335019229184,544518464103538689,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:53+00:00,10384,4,15
11198,544518335019229184,544518463705063424,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:53+00:00,10385,5,15
10945,544517264054423552,544518465672183808,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:53+00:00,10386,305,15
10410,544515538383564801,544518467634745344,"Haron Monis,Hostage-taker in #Sydney: Fled #Iran 96,suspect in ex-wife killing,46 sex assaults http://t.co/3caiB9OnFg http://t.co/vfOXjtrGgZ",0,2014-12-15 15:44:54+00:00,10387,47,15
10998,544517264054423552,544518468142243840,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:54+00:00,10388,306,15
10944,544517264054423552,544518475318710273,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:55+00:00,10389,307,15
11286,544518335019229184,544518480406798336,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:57+00:00,10390,6,15
10940,544517264054423552,544518480863559680,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:44:57+00:00,10391,308,15
11287,544518335019229184,544518482717446144,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:44:57+00:00,10392,7,15
10343,544514570367168512,544518492574478336,"#SydneySiege: Latest video of hostages escaping.
https://t.co/eFfgSbt2hO",0,2014-12-15 15:44:59+00:00,10393,192,15
10952,544517264054423552,544518495879573505,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:00+00:00,10394,309,15
10950,544517264054423552,544518493501009920,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:00+00:00,10395,310,15
10941,544517264054423552,544518505664479232,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:03+00:00,10396,311,15
10790,544517264054423552,544518507510366208,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:03+00:00,10397,312,15
11009,544517264054423552,544518511146848256,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:04+00:00,10398,313,15
10791,544517264054423552,544518515886002178,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:05+00:00,10399,314,15
10792,544517264054423552,544518520113881089,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:06+00:00,10400,315,15
9783,544512676643500033,544518521086947328,BREAKING  @SkyBusiness: freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene http://t.co/DKBQI5tx4B ( carsonscottLI,0,2014-12-15 15:45:06+00:00,10401,122,15
10951,544517264054423552,544518524228870146,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:07+00:00,10402,316,15
11004,544517264054423552,544518526241734658,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:07+00:00,10403,317,15
11008,544517264054423552,544518528779706368,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:08+00:00,10404,318,15
11303,544518335019229184,544518527231610880,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:45:08+00:00,10405,8,15
11257,544518335019229184,544518531602468864,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:45:09+00:00,10406,9,15
11202,544518335019229184,544518534160596992,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:45:09+00:00,10407,10,15
11000,544517264054423552,544518542272778241,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:11+00:00,10408,319,15
11258,544518335019229184,544518539722235905,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:45:11+00:00,10409,11,15
11209,544518335019229184,544518540485611521,#BREAKING: At least two people have died following the #SydneySiege. 5 people are being treated by paramedics.,0,2014-12-15 15:45:11+00:00,10410,12,15
10942,544517264054423552,544518545309454336,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:12+00:00,10411,320,15
10999,544517264054423552,544518547037118464,#BREAKING: Police have confirmed that the #SydneySiege is over. #9News,0,2014-12-15 15:45:12+00:00,10412,321,15
